,wav,maggies
1286,57327.86268475826,5.543166294250627e-12
1287,57011.93096350735,5.496219316859204e-12
1288,56697.74033023395,5.408292417809857e-12
1289,56385.28118986676,5.5242704282124024e-12
1290,56074.544000212845,5.424276939763463e-12
1291,55765.519271665675,5.339760315648017e-12
1292,55458.19756691578,5.46500968219702e-12
1293,55152.569500662335,5.433396262448023e-12
1294,54848.62573932641,5.4370619047191185e-12
1295,54546.357000766315,5.643200845847224e-12
1296,54245.75405399362,5.482611460572216e-12
1297,53946.80771889175,5.4034698010858015e-12
1298,53649.50886593541,5.517434118143155e-12
1299,53353.84841591157,5.335867794656263e-12
1300,53059.81733964266,5.398594781637871e-12
1301,52767.40665771034,5.44937044111921e-12
1302,52476.6074401817,5.330513611927975e-12
1303,52187.41080633635,5.368843747807742e-12
1304,51899.807924395005,5.216416429355976e-12
1305,51613.79001125026,5.211157119709783e-12
1306,51329.348332197886,5.3223990003018695e-12
1307,51046.4742006704,5.265080532316288e-12
1308,50765.15897797166,5.2557370992804485e-12
1309,50485.39407301297,5.21444197872452e-12
1310,50207.17094205095,5.370067148357724e-12
1311,49930.481088426284,5.450521906820663e-12
1312,49655.316062304584,5.09345502527743e-12
1313,49381.66746041821,5.2173855087567695e-12
1314,49109.52692580941,5.0537087740438454e-12
1315,48838.88614757556,5.161536151738491e-12
1316,48569.736860614925,5.024548468746541e-12
1317,48302.07084537453,5.001702944121421e-12
1318,48035.879927599104,5.202538213762737e-12
1319,47771.15597808123,4.967526558266014e-12
1320,47507.890912413415,5.081672545213325e-12
1321,47246.07669074089,5.645904315416041e-12
1322,46985.70531751636,5.307682158199694e-12
1323,46726.768841255674,5.147514807901979e-12
1324,46469.259354294874,4.96358779550536e-12
1325,46213.16899254904,5.380594186414381e-12
1326,45958.48993527179,1.7718445549976374e-11
1327,45705.214404816674,5.008676819304517e-12
1328,45453.334666399445,4.909495117020618e-12
1329,45202.8430278621,5.003388349145158e-12
1330,44953.73183943782,4.921074085829453e-12
1331,44705.993493517235,4.942177952464694e-12
1332,44459.62042441636,5.0250464615037125e-12
1333,44214.60510814535,5.151764131600178e-12
1334,43970.9400621788,4.8804843048711045e-12
1335,43728.6178452273,4.781224242226641e-12
1336,43487.63105700994,4.8492056940876806e-12
1337,43247.97233802869,4.921332401586306e-12
1338,43009.6343693432,4.91498934503553e-12
1339,42772.60987234776,5.0965464856195e-12
1340,42536.891608548714,4.967000779333195e-12
1341,42302.47237934335,4.971060675317693e-12
1342,42069.34502580039,4.905776242004376e-12
1343,41837.502428440945,5.020272219892926e-12
1344,41606.937507021496,4.820224383919544e-12
1345,41377.64322031744,4.821605445275901e-12
1346,41149.612565907984,5.3389588929293105e-12
1347,40922.8385799626,4.967049180480003e-12
1348,40697.314337027965,4.974957660989149e-12
1349,40473.03294981684,4.885511329915754e-12
1350,40249.98756899755,4.953103523969549e-12
1351,40028.17138298471,4.798500269900448e-12
1352,39807.5776177315,4.841024587355527e-12
1353,39588.199536522436,4.95956023442593e-12
1354,39370.030439767965,4.777272327866568e-12
1355,39153.06366479973,4.910942585839048e-12
1356,38937.29258566693,4.876908319454099e-12
1357,38722.71061293437,4.808315274337213e-12
1358,38509.31119348073,4.765619692748521e-12
1359,38297.08781029889,4.829212997234662e-12
1360,38086.03398229669,4.788070168438387e-12
1361,37876.14326409893,4.75167546514876e-12
1362,37667.40924585072,4.859648056804675e-12
1363,37459.82555302159,4.7472847247123466e-12
1364,37253.385846210906,4.874088757274838e-12
1365,37048.08382095426,4.717046560382041e-12
1366,36843.91320753082,4.7536316009874436e-12
1367,36640.86777077208,4.683219455817043e-12
1368,36438.94130987117,4.680520517075141e-12
1369,36238.12765819378,4.563739866551739e-12
1370,36038.42068308956,4.694632898121834e-12
1371,35839.814285705055,4.723499480368644e-12
1372,35642.30240079742,4.728466897646464e-12
1373,35445.878996548934,4.643652911240155e-12
1374,35250.53807438324,4.89467168022536e-12
1375,35056.273668781716,1.6366847238405492e-11
1376,34863.07984710162,8.85181138755815e-12
1377,34670.95070939475,4.8950908266133604e-12
1378,34479.88038822722,4.687529282257629e-12
1379,34289.863048500505,4.518406165919547e-12
1380,34100.892887272945,6.569627163462152e-12
1381,33912.96413358276,4.735622695359783e-12
1382,33726.07104827173,4.888258612262245e-12
1383,33540.20792380985,4.778460993783855e-12
1384,33355.369084121216,4.70901731861607e-12
1385,33171.54888441041,4.746070668364283e-12
1386,32988.74171099041,4.841908353529171e-12
1387,32806.941981111006,4.748886099057975e-12
1388,32626.144142788202,4.878722306475513e-12
1389,32446.342674634914,4.910641984600332e-12
1390,32267.53208569211,4.765549584473586e-12
1391,32089.706915261293,4.716992998269319e-12
1392,31912.8617327377,4.744160176480796e-12
1393,31736.991137444315,4.698339069563908e-12
1394,31562.08975846718,4.7141355390031946e-12
1395,31388.15225449114,4.67294990814987e-12
1396,31215.17331363691,4.715761414075143e-12
1397,31043.147653298744,4.688124504159579e-12
1398,30872.070019983097,4.659476348954247e-12
1399,30701.93518914833,4.606170144715937e-12
1400,30532.73796504495,4.617952188941831e-12
1401,30364.473180557103,4.585294896475862e-12
1402,30197.135697044763,4.559430705076388e-12
1403,30030.72040418664,4.576827642992238e-12
1404,29865.222219824354,4.755936184722838e-12
1405,29700.636089807012,4.765154244890391e-12
1406,29536.95698783707,4.721373642466066e-12
1407,29374.179915316578,4.766477537449337e-12
1408,29212.2999011948,4.745498083731958e-12
1409,29051.312001816274,4.744639944908505e-12
1410,28891.211300769708,4.277197456960928e-12
1411,28731.992908738135,4.427689951739713e-12
1412,28573.65196334929,4.705594603873396e-12
1413,28416.183629027357,4.738099323051483e-12
1414,28259.583096845203,4.8051033019731696e-12
1415,28103.845584377417,4.765991260387268e-12
1416,27948.966335554473,4.247981646916061e-12
1417,27794.940620517253,4.234323129053582e-12
1418,27641.763735472807,4.495041239804983e-12
1419,27489.43100255062,4.606452250855468e-12
1420,27337.93776965965,4.071606537888301e-12
1421,27187.279410346462,4.895647564872266e-12
1422,27037.45132365375,4.398839879570546e-12
1423,26888.448933979966,3.569225866705581e-12
1424,26740.267690939556,4.074911464271968e-12
1425,26592.90306922386,3.691861981245726e-12
1426,26446.35056846317,3.332912057557557e-12
1427,26300.605713089022,3.1599192217123324e-12
1428,26155.664052197706,4.477748985083352e-12
1429,26011.521159414322,2.8066829093102797e-12
1430,25868.172632757443,2.644428013912439e-12
1431,25725.614094504912,2.6451843792181958e-12
1432,25583.841191059928,2.5900213672636777e-12
1433,25442.84959281829,2.652875231501986e-12
1434,25302.634994036063,2.5596140550020486e-12
1435,25163.193112698067,2.56314095391197e-12
1436,25024.519690387217,2.6623464474936987e-12
1437,24886.61049215431,2.565655357323579e-12
1438,24749.461306388872,2.6266919915753253e-12
1439,24613.067944690472,2.6264260511429935e-12
1440,24477.42624174069,2.5944913572661094e-12
1441,24342.532055176165,2.6367923469176284e-12
1442,24208.38126546179,2.5914927775913217e-12
1443,24074.969775765225,2.652786275821318e-12
1444,23942.29351183147,2.577242722185222e-12
1445,23810.348421858693,2.601884624964156e-12
1446,23679.13047637439,2.5307358593643096e-12
1447,23548.63566811225,2.578986543452792e-12
1448,23418.860011889963,2.5947607975976435e-12
1449,23289.799544487305,2.57302673679417e-12
1450,23161.45032452529,2.465978843895495e-12
1451,23033.80843234572,2.582048933476682e-12
1452,22906.86996989141,2.5578552103736933e-12
1453,22780.631060587344,2.4910888677205988e-12
1454,22655.08784922205,2.5197120272604434e-12
1455,22530.23650183006,2.5290468243203934e-12
1456,22406.073205574743,2.5554508083327162e-12
1457,22282.5941686318,2.5423370213733027e-12
1458,22159.795620073633,2.512741789846232e-12
1459,22037.673809754004,2.512290984429891e-12
1460,21916.225008193633,2.525966365928898e-12
1461,21795.445506466272,2.574008910850685e-12
1462,21675.33161608538,2.5838432777550053e-12
1463,21555.879668891583,2.5288363012616312e-12
1464,21437.086016940542,2.4841950627391665e-12
1465,21318.947032391647,2.571035165274523e-12
1466,21201.459107397193,2.5069557249725928e-12
1467,21084.61865399213,2.5115445178085913e-12
1468,20968.422103984616,2.478953609231182e-12
1469,20852.86590884691,2.586808714284398e-12
1470,20737.946539607143,2.4372847279107425e-12
1471,20623.660486741475,2.507044502062564e-12
1472,20510.004260066853,2.4653669091316647e-12
1473,20396.97438863458,2.538792091570889e-12
1474,20284.567420624153,2.4241821330919015e-12
1475,20172.779923237973,2.41531656834533e-12
1476,20061.60848259646,2.374151256977227e-12
1477,19951.049703633755,2.439212665318511e-12
1478,19841.10020999415,2.448509338947457e-12
1479,19731.756643928817,2.4173011386225157e-12
1480,19623.015666193452,2.2710601456619663e-12
1481,19514.873955946125,2.4246692509832806e-12
1482,19407.32821064598,2.341734652189786e-12
1483,19300.375145952366,2.3618967408440917e-12
1484,19194.011495624443,2.33492572975246e-12
1485,19088.234011421577,2.3806656026552494e-12
1486,18983.039463003992,2.3494926297221587e-12
1487,18878.42463783425,2.3441715013649447e-12
1488,18774.386341079102,2.3289915889250806e-12
1489,18670.92139551183,2.3892877779011043e-12
1490,18568.026641415374,2.3307828910666367e-12
1491,18465.6989364857,2.2823884342205983e-12
1492,18363.93515573593,2.2942954797091686e-12
1493,18262.732191400868,2.2435699118876204e-12
1494,18162.086952842077,2.2459773645613545e-12
1495,18061.996366453535,2.204570670564547e-12
1496,17962.457375567723,2.1884143706945476e-12
1497,17863.46694036233,2.0779898314100488e-12
1498,17765.022037767405,2.1262361852713414e-12
1499,17667.119661372966,2.1050806808746954e-12
1500,17569.75682133731,2.1574402066815343e-12
1501,17472.93054429557,2.123324202911533e-12
1502,17376.637873269054,2.0826454544677996e-12
1503,17280.875867574843,2.0290159832979676e-12
1504,17185.641602735985,2.1021552733174327e-12
1505,17090.932170392258,2.0511956742730006e-12
1506,16996.744678211253,2.009813277707209e-12
1507,16903.07624980014,1.9274103798050506e-12
1508,16809.924024617783,1.8975808579146404e-12
1509,16717.28515788734,1.8692654736622716e-12
1510,16625.156820509488,1.8472634160979678e-12
1511,16533.5361989759,1.876974726803329e-12
1512,16442.42049528344,1.822057809468882e-12
1513,16351.806926848658,1.7406035490002578e-12
1514,16261.692726422774,1.7390434364777324e-12
1515,16172.075142007283,1.8087977993120471e-12
1516,16082.951436769761,1.8288537310108513e-12
1517,15994.318888960453,1.7822701873602424e-12
1518,15906.174791828978,1.769470759699518e-12
1519,15818.51645354182,1.7235037246538286e-12
1520,15731.341197100053,1.786805776918341e-12
1521,15644.646360257539,1.6888091587091309e-12
1522,15558.429295439753,1.6612542139034157e-12
1523,15472.687369662784,1.7056662725465165e-12
1524,15387.417964453049,1.6962842895986153e-12
1525,15302.618475767278,1.6639967746073226e-12
1526,15218.286313912922,1.7252451354720609e-12
1527,15134.418903469226,1.6966703789708465e-12
1528,15051.013683208388,1.6687601264238938e-12
1529,14968.068106017503,1.7134984220662608e-12
1530,14885.579638820705,1.725756990038878e-12
1531,14803.54576250178,1.6960400097485621e-12
1532,14721.963971827305,1.6785363990018495e-12
1533,14640.831775370074,1.6820580336173264e-12
1534,14560.14669543306,1.7675842284354281e-12
1535,14479.906267973764,1.7545311146611209e-12
1536,14400.108042528862,1.7661015832845457e-12
1537,14320.749582139513,1.7887118966278816e-12
1538,14241.828463276812,1.823861296265928e-12
1539,14163.34227576786,1.8624019227190096e-12
1540,14085.28862272215,1.8178875247425435e-12
1541,14007.665120458298,1.8839488638853922e-12
1542,13930.469398431344,1.870458086018998e-12
1543,13853.69909916028,1.9616990301578018e-12
1544,13777.35187815611,1.9816605656758636e-12
1545,13701.425403850248,1.873915259460927e-12
1546,13625.917357523234,1.970983050793961e-12
1547,13550.82543323406,1.9957419469193343e-12
1548,13476.147337749606,1.9101768843423063e-12
1549,13401.880790474714,1.981399231565511e-12
1550,13328.023523382508,1.940515589670247e-12
1551,13254.57328094509,1.874287959226187e-12
1552,13181.52782006472,2.000859826963971e-12
1553,13108.884910005268,2.018933276330659e-12
1554,13036.642332324114,1.9800405533902054e-12
1555,12964.797880804419,1.980383012838363e-12
1556,12893.34936138767,2.057383572349195e-12
1557,12822.29459210679,2.0962497157149896e-12
1558,12751.631403019373,2.0887085810819354e-12
1559,12681.357636141556,2.1341416077956423e-12
1560,12611.471145381984,2.172245054505703e-12
1561,12541.969796476364,2.1218284905588937e-12
1562,12472.851466922271,2.0350503453268457e-12
1563,12404.114045914264,2.0609604779188094e-12
1564,12335.755434279516,2.1002373214022353e-12
1565,12267.773544413621,2.0783946765370573e-12
1566,12200.166300216932,2.0217057493891193e-12
1567,12132.931637031086,2.0096515371763516e-12
1568,12066.067501575955,1.9656525950759963e-12
1569,11999.571851887009,2.0113421685457272e-12
1570,11933.44265725285,2.1000222862999955e-12
1571,11867.677898153308,2.134871826986322e-12
1572,11802.275566197699,2.0675513322097825e-12
1573,11737.233664063473,2.0175185980223296e-12
1574,11672.550205435304,2.0437450017767787e-12
1575,11608.22321494432,2.0145801390898312e-12
1576,11544.25072810788,2.024752871273024e-12
1577,11480.63079126952,2.0082705814276552e-12
1578,11417.361461539278,1.9786319007804052e-12
1579,11354.440806734434,2.036916407097627e-12
1580,11291.866905320407,2.048409907065912e-12
1581,11229.637846352147,1.9929124608882455e-12
1582,11167.751729415766,1.992060093095025e-12
1583,11106.206664570444,1.8982152035006474e-12
1584,11045.000772290805,1.8412458067542456e-12
1585,10984.132183409412,1.840242770731728e-12
1586,10923.599039059789,1.915571949056167e-12
1587,10863.399490619588,1.7098226093122476e-12
1588,10803.531699654128,1.6763621082901135e-12
1589,10743.993837860316,1.8095462519499187e-12
1590,10684.78408701072,1.855694771086699e-12
1591,10625.900638898132,1.87005159578722e-12
1592,10567.3416952803,1.874681534563774e-12
1593,10509.10546782499,1.956388760805214e-12
1594,10451.190178055442,1.943790888462791e-12
1595,10393.594057295975,1.911525901241778e-12
1596,10336.315346618048,1.9435815489071908e-12
1597,10279.35229678648,1.9076932933536775e-12
1598,10222.703168206082,1.891577954183804e-12
1599,10166.366230868516,1.9514368711918227e-12
1600,10110.339764299419,1.9194808168772636e-12
1601,10054.622057505945,1.8712485111665668e-12
1602,9999.211408924417,1.828564347846255e-12
1603,9944.106126368453,1.8238641282596722e-12
1604,9889.304526977237,1.8712246525918687e-12
1605,9834.804937164115,1.9399431772066228e-12
1606,9780.605692565545,1.8932225532084362e-12
1607,9726.705137990182,1.834214961907879e-12
1608,9673.101627368424,1.783828954111022e-12
1609,9619.793523702083,1.7253879197944821e-12
1610,9566.779199014383,1.7471425434806485e-12
1611,9514.057034300313,1.792794695827997e-12
1612,9461.625419477094,1.8109909254918953e-12
1613,9409.482753335076,1.7696137146983667e-12
1614,9357.62744348883,1.6478063432841492e-12
1615,9306.057906328459,1.698417458320297e-12
1616,9254.772566971336,1.7474839564542538e-12
1617,9203.769859213904,1.7329384285113865e-12
1618,9153.04822548393,1.6137752173255892e-12
1619,9102.606116792895,1.5705494396298514e-12
1620,9052.441992688686,1.6311312328344671e-12
1621,9002.554321208583,1.7201869165800752e-12
1622,8952.941578832433,1.6900931439242541e-12
1623,8903.602250436168,1.5851930792254789e-12
1624,8854.534829245507,1.5298193886314184e-12
1625,8805.737816789935,1.6518251737227975e-12
1626,8757.209722856971,1.7172345374526503e-12
1627,8708.94906544661,1.7374913847082825e-12
1628,8660.954370726122,1.7307007660929912e-12
1629,8613.224172985014,1.5327858538758273e-12
1630,8565.757014590245,1.3006559862440845e-12
1631,8518.551445941765,1.1188286816540875e-12
1632,8471.606025428182,1.3375905996853956e-12
1633,8424.919319382812,1.4698585549221079e-12
1634,8378.489902039817,1.4635124269026474e-12
1635,8332.316355490724,1.4364076864203262e-12
1636,8286.397269641102,1.2726756222991278e-12
1637,8240.731242167474,1.0794816982912142e-12
1638,8195.31687847455,1.2542342681760241e-12
1639,8150.152791652569,1.3629893858948507e-12
1640,8105.237602435002,1.2583401591875413e-12
1641,8060.569939156407,1.1743668408841449e-12
1642,8016.148437710513,1.1367253989999392e-12
1643,7971.971741508624,1.2304602678859876e-12
1644,7928.038501438119,1.1229388974075485e-12
1645,7884.347375821313,1.010200691573136e-12
1646,7840.897030374453,1.114043757919157e-12
1647,7797.686138166955,1.166933877183477e-12
1648,7754.713379580931,1.2116416145854063e-12
1649,7711.977442270821,1.1980647255229045e-12
1650,7669.477021123382,1.1643997362137536e-12
1651,7627.210818217802,1.0230827055404986e-12
1652,7585.177542786031,1.0444927663286843e-12
1653,7543.375911173436,1.1143838491097995e-12
1654,7501.804646799521,1.0776432387260193e-12
1655,7460.462480118999,1.038994980891433e-12
1656,7419.348148582999,1.0606072773466721e-12
1657,7378.460396600493,1.0667175720940506e-12
1658,7337.797975499995,1.0396129745908196e-12
1659,7297.35964349137,8.103782768500298e-13
1660,7257.144165627965,5.816460116900632e-13
1661,7217.150313768878,4.3224390838736207e-13
1662,7177.3768665414145,4.181514571524681e-13
1663,7137.822609303855,5.944843202590245e-13
1664,7098.486334108293,7.780077242091273e-13
1665,7059.366839663804,8.401819438658988e-13
1666,7020.462931299729,7.403606454805548e-13
1667,6981.773420929175,6.294903895190161e-13
1668,6943.297127012777,6.304651630626616e-13
1669,6905.032874522576,5.775476682033274e-13
1670,6866.979494906132,3.0835349550281146e-13
1671,6829.135826050907,2.4530336688883575e-13
1672,6791.500712248665,4.025391402985399e-13
1673,6754.073004160251,5.380858528215695e-13
1674,6716.851558780506,4.3191184683903666e-13
1675,6679.835239403294,3.8139095936092566e-13
1676,6643.022915586822,3.8695575545317013e-13
1677,6606.413463119163,3.692680648532796e-13
1678,6570.005763983836,3.3584847008536784e-13
1679,6533.798706325724,2.85171205475472e-13
1680,6497.791184417087,2.4283269049643044e-13
1681,6461.982098623848,2.4578879760510954e-13
1682,6426.370355371939,1.8456046843355416e-13
1683,6390.954867113929,0.0
1684,6355.7345522958685,0.0
1685,6320.708335324166,0.0
1686,6285.875146532788,0.0
1687,6251.233922150635,0.0
1688,6216.783604268963,0.0
1689,6182.523140809144,0.0
1690,6148.451485490497,0.0
1691,6114.567597798399,0.0
1692,6080.870442952423,0.0
1693,6047.358991874783,0.0
1694,6014.03222115893,0.0
1695,5980.889113038245,0.0
1696,5947.928655354986,0.0
1697,5915.149841529369,0.0
1698,5882.551670528867,0.0
1699,5850.133146837569,0.0
1700,5817.893280425821,0.0
1701,5785.831086720013,0.0
1702,5753.945586572455,0.0
1703,5722.235806231497,0.0
1704,5690.70077731184,0.0
1705,5659.339536764884,0.0
1706,5628.1511268493605,0.0
1707,5597.13459510207,0.0
1708,5566.288994308839,0.0
1709,5535.613382475516,0.0
1710,5505.106822799252,0.0
1711,5474.768383639908,0.0
1712,5444.597138491551,0.0
1713,5414.592165954191,0.0
1714,5384.752549705667,0.0
1715,5355.077378473605,0.0
1716,5325.565746007627,0.0
1717,5296.21675105166,0.0
1718,5267.02949731645,0.0
1719,5238.003093452127,0.0
1720,5209.1366530210225,0.0
1721,5180.429294470617,0.0
1722,5151.880141106565,0.0
1723,5123.4883210659555,0.0
1724,5095.252967290708,0.0
1725,5067.173217501036,0.0
1726,5039.248214169159,0.0
1727,5011.477104493086,0.0
1728,4983.859040370618,0.0
1729,4956.393178373385,0.0
1730,4929.078679721119,0.0
1731,4901.914710256074,0.0
1732,4874.9004404174775,0.0
1733,4848.035045216253,0.0
1734,4821.317704209793,0.0
1735,4794.747601476952,0.0
1736,4768.323925593067,0.0
1737,4742.045869605201,0.0
1738,4715.912631007538,0.0
1739,4689.923411716812,0.0
1740,4664.077418047964,0.0
1741,4638.3738606899315,0.0
1742,4612.811954681488,0.0
1743,4587.39091938731,0.0
1744,4562.109978474116,0.0
1745,4536.968359886996,0.0
1746,4511.9652958257775,0.0
1747,4487.100022721608,0.0
1748,4462.37178121366,0.0
1749,4437.779816125891,0.0
1750,4413.323376444002,0.0
1751,4389.001715292535,0.0
1752,4364.814089912006,0.0
1753,4340.759761636263,0.0
1754,4316.837995869907,0.0
1755,4293.048062065888,0.0
1756,4269.389233703155,0.0
1757,4245.86078826448,0.0
1758,4222.462007214432,0.0
1759,4199.192175977374,0.0
1760,4176.0505839156685,0.0
1761,4153.036524308003,0.0
1762,4130.1492943277535,0.0
1763,4107.388195021555,0.0
1764,4084.752531287939,0.0
1765,4062.241611856145,0.0
1766,4039.85474926495,0.0
1767,4017.59125984171,0.0
1768,3995.4504636814927,0.0
1769,3973.4316846262777,0.0
1770,3951.5342502443327,0.0
1771,3929.7574918096643,0.0
1772,3908.1007442816262,0.0
1773,3886.563346284563,0.0
1774,3865.1446400876366,0.0
1775,3843.8439715847617,0.0
1776,3822.6606902745843,0.0
1777,3801.594149240639,0.0
1778,3780.6437051316166,0.0
1779,3759.808718141669,0.0
1780,3739.088551990905,0.0
1781,3718.4825739059356,0.0
1782,3697.9901546005894,0.0
1783,3677.610668256643,0.0
1784,3657.343492504735,0.0
1785,3637.1880084053814,0.0
1786,3617.1436004300253,0.0
1787,3597.2096564422695,0.0
1788,3577.3855676791945,0.0
1789,3557.6707287327345,0.0
1790,3538.064537531207,0.0
1791,3518.566395320919,0.0
1792,3499.1757066479113,0.0
1793,3479.891879339722,0.0
1794,3460.7143244873364,0.0
1795,3441.6424564272097,0.0
1796,3422.675692723351,0.0
1797,3403.813454149552,0.0
1798,3385.055164671718,0.0
1799,3366.4002514302347,0.0
1800,3347.848144722507,0.0
1801,3329.3982779855382,0.0
1802,3311.050087778663,0.0
1803,3292.8030137662936,0.0
1804,3274.6564987008346,0.0
1805,3256.6099884056785,0.0
1806,3238.6629317582438,0.0
1807,3220.8147806731736,0.0
1808,3203.064990085582,0.0
1809,3185.413017934437,0.0
1810,3167.8583251459613,0.0
1811,3150.400375617194,0.0
1812,3133.0386361996407,0.0
1813,3115.7725766829467,0.0
1814,3098.601669778724,0.0
1815,3081.525391104477,0.0
1816,3064.543219167537,0.0
1817,3047.6546353491726,0.0
1818,3030.8591238887334,0.0
1819,3014.156171867925,0.0
1820,2997.545269195109,0.0
1821,2981.0259085897414,0.0
1822,2964.5975855669035,0.0
1823,2948.2597984218532,0.0
1824,2932.0120482147263,0.0
1825,2915.853838755315,0.0
1826,2899.7846765878794,0.0
1827,2883.804070976102,0.0
1828,2867.9115338880897,0.0
1829,2852.106579981491,0.0
1830,2836.388726588642,0.0
1831,2820.7574937018408,0.0
1832,2805.2124039587106,0.0
1833,2789.7529826275795,0.0
1834,2774.3787575930073,0.0
1835,2759.0892593413796,0.0
1836,2743.884020946539,0.0
1837,2728.762578055545,0.0
1838,2713.724468874483,0.0
1839,2698.7692341543857,0.0
1840,2683.896417177173,0.0
1841,2669.1055637417194,0.0
1842,2654.396222150003,0.0
1843,2639.767943193275,0.0
1844,2625.220280138368,0.0
1845,2610.752788714036,0.0
1846,2596.365027097411,0.0
1847,2582.056555900482,0.0
1848,2567.8269381566856,0.0
1849,2553.6757393075814,0.0
1850,2539.60252718955,0.0
1851,2525.6068720206085,0.0
1852,2511.688346387303,0.0
1853,2497.8465252316223,0.0
1854,2484.080985838041,0.0
1855,2470.391307820597,0.0
1856,2456.777073110075,0.0
1857,2443.237865941208,0.0
1858,2429.7732728399974,0.0
1859,2416.3828826110994,0.0
1860,2403.0662863252337,0.0
1861,2389.8230773067203,0.0
1862,2376.6528511210645,0.0
1863,2363.55520556258,0.0
1864,2350.529740642128,0.0
1865,2337.5760585748903,0.0
1866,2324.693763768238,0.0
1867,2311.8824628096263,0.0
1868,2299.1417644545913,0.0
1869,2286.471279614818,0.0
1870,2273.8706213462274,0.0
1871,2261.339404837175,0.0
1872,2248.8772473967147,0.0
1873,2236.4837684428794,0.0
1874,2224.1585894910813,0.0
1875,2211.901334142543,0.0
1876,2199.711628072819,0.0
1877,2187.589099020339,0.0
1878,2175.533376775053,0.0
1879,2163.5440931671374,0.0
1880,2151.620882055726,0.0
1881,2139.7633793177447,0.0
1882,2127.9712228367857,0.0
1883,2116.2440524920617,0.0
1884,2104.581510147387,0.0
1885,2092.9832396402503,0.0
1886,2081.4488867709515,0.0
1887,2069.978099291758,0.0
1888,2058.5705268961647,0.0
1889,2047.2258212082013,0.0
1890,2035.9436357717734,0.0
1891,2024.7236260400996,0.0
1892,2013.565449365175,0.0
1893,2002.4687649873304,0.0
1894,1991.4332340247975,0.0
1895,1980.4585194633714,0.0
1896,1969.5442861461345,0.0
1897,1958.6902007631927,0.0
1898,1947.8959318415116,0.0
1899,1937.1611497348028,0.0
1900,1926.4855266134352,0.0
1901,1915.8687364544387,0.0
1902,1905.3104550315404,0.0
1903,1894.8103599052765,0.0
1904,1884.3681304131253,0.0
1905,1873.983447659722,0.0
1906,1863.6559945071353,0.0
1907,1853.385455565159,0.0
1908,1843.1715171816882,0.0
1909,1833.0138674331556,0.0
1910,1822.9121961149813,0.0
1911,1812.8661947321168,0.0
1912,1802.875556489612,0.0
1913,1792.9399762832657,0.0
1914,1783.0591506902817,0.0
1915,1773.232777960017,0.0
1916,1763.4605580047757,0.0
1917,1753.7421923906231,0.0
1918,1744.0773843282861,0.0
1919,1734.4658386640826,0.0
1920,1724.907261870924,0.0
1921,1715.4013620393252,0.0
1922,1705.9478488685047,0.0
1923,1696.546433657529,0.0
1924,1687.1968292964739,0.0
1925,1677.898750257666,0.0
1926,1668.651912586976,0.0
1927,1659.4560338951255,0.0
1928,1650.3108333490745,0.0
1929,1641.2160316634415,0.0
1930,1632.1713510919856,0.0
1931,1623.176515419106,0.0
1932,1614.2312499514148,0.0
1933,1605.3352815093604,0.0
1934,1596.488338418862,0.0
1935,1587.690150503025,0.0
1936,1578.9404490739018,0.0
1937,1570.2389669242605,0.0
1938,1561.5854383194446,0.0
1939,1552.9795989892461,0.0
1940,1544.4211861198514,0.0
1941,1535.909938345794,0.0
1942,1527.4455957419825,0.0
1943,1519.0278998157733,0.0
1944,1510.6565934990551,0.0
1945,1502.3314211404115,0.0
1946,1494.0521284973192,0.0
1947,1485.8184627283676,0.0
1948,1477.6301723855486,0.0
1949,1469.4870074065718,0.0
1950,1461.388719107239,0.0
1951,1453.3350601738343,0.0
1952,1445.3257846555764,0.0
1953,1437.3606479571192,0.0
1954,1429.4394068310648,0.0
1955,1421.5618193705434,0.0
1956,1413.7276450018244,0.0
1957,1405.9366444769769,0.0
1958,1398.188579866549,0.0
1959,1390.4832145523085,0.0
1960,1382.8203132200263,0.0
1961,1375.1996418522729,0.0
1962,1367.6209677212803,0.0
1963,1360.0840593818414,0.0
1964,1352.5886866642297,0.0
1965,1345.1346206671753,0.0
1966,1337.721633750874,0.0
1967,1330.3494995300427,0.0
1968,1323.0179928669925,0.0
1969,1315.7268898647592,0.0
1970,1308.4759678602745,0.0
1971,1301.2650054175497,0.0
1972,1294.0937823209229,0.0
1973,1286.9620795683386,0.0
1974,1279.8696793646466,0.0
1975,1272.8163651149607,0.0
1976,1265.8019214180374,0.0
1977,1258.8261340597112,0.0
1978,1251.888790006332,0.0
1979,1244.989677398273,0.0
1980,1238.1285855434646,0.0
1981,1231.3053049109456,0.0
1982,1224.5196271244724,0.0
1983,1217.7713449561622,0.0
1984,1211.0602523201508,0.0
1985,1204.3861442663072,0.0
1986,1197.7488169739706,0.0
1987,1191.148067745736,0.0
1988,1184.5836950012488,0.0
1989,1178.0554982710564,0.0
1990,1171.5632781904924,0.0
1991,1165.1068364935752,0.0
1992,1158.685976006962,0.0
1993,1152.3005006439228,0.0
1994,1145.9502153983606,0.0
1995,1139.6349263388427,0.0
1996,1133.3544406026867,0.0
1997,1127.1085663900747,0.0
1998,1120.8971129581842,0.0
1999,1114.719890615369,0.0
2000,1108.5767107153742,0.0
2001,1102.4673856515599,0.0
2002,1096.3917288511814,0.0
2003,1090.3495547696878,0.0
2004,1084.3406788850637,0.0
2005,1078.3649176921813,0.0
2006,1072.4220886972025,0.0
2007,1066.5120104120126,0.0
2008,1060.6345023486647,0.0
